Degree,x,y,mean_x,mean_y
Integrated Biosciences M.S.,-1.7181101775574452,-0.9276334911488409,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-1.521606776754833,-0.8372780948780889,-1.3046697116303212,-1.4758414894245977
Integrated Biosciences M.S.,-3.1164699531006583,-1.8946313530110235,-1.3046697116303212,-1.4758414894245977
Mathematical Sciences M.S.,-0.5805582738327748,-2.543073263754737,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.19252083067176406,-2.334678736319434,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,0.09864070649864609,-2.6126961380146856,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.4854473805832631,-2.9536868005894537,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-3.4633019900727042,-2.0671212345265264,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-3.466576430838085,-2.005129542937171,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,0.23950123425247605,-1.643193450560462,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.9693630671906239,-2.0460781723164434,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,0.7538165264916652,-2.7814888626240606,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.6739630437302357,-2.3698616892002935,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-1.0881908870148427,-2.660829988112342,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.7848725057053334,-2.814527359595191,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.8202142453598744,-2.4601735740803594,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.6699220872330434,-2.6924253374241705,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.5165322757172353,-2.1820437580250616,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,0.8479093128037685,-2.656320300688636,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,0.8604970985245937,-2.674182263007056,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.0622160172867543,-1.236828532805335,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.022138867418742825,-2.7013547092579717,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.30350849394080703,-2.4638963609837408,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.22016987566230362,-2.5579975515507574,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,0.03133663173439438,-2.4485752254628057,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.36590096716163223,-2.4859099060200567,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.7451171613144643,-2.5999871164463872,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.6462475991654164,-2.9537335306309576,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.867170307676769,-2.81725558339585,-0.40398225549933975,-2.3516221910618658
Mathematical Sciences M.S.,-0.6296035981583363,-2.7983085781239385,-0.40398225549933975,-2.3516221910618658
Mechanical Engineering M.S.M.E.,0.9082701170039409,-0.29031917153824516,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.7721816414189571,-1.2883107334278936,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,2.1181677841735116,-0.7990381389759893,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,1.6418868565154308,-0.059563365569006876,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,-5.048140380423046,-1.0737504631184454,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,-5.134438369314648,-0.9757082134388799,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,1.3479342722487682,-0.7211055427693243,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.7335463390839332,-0.7333581119679327,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.6767940354687207,-0.7034065395497198,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.10790875192406113,1.2532914012766962,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,-0.5136469340729481,-0.07758447228897758,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,1.3581257724356883,0.00499752462874703,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.8790455722403758,-0.6110160022877569,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,2.557751920182728,-1.0113873153828496,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,1.2691518926215404,-0.21713635026444145,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,1.1998697781157726,-1.0882799297474737,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,1.3445300125670665,0.5067136615611201,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,1.75174238916161,-0.10511228143204399,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,1.0316108429026836,-0.8418049484394903,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.5333833062243694,-0.38635894357193656,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.8372085058284038,-0.47256681024063774,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.8775504195285075,-1.526365008940589,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.2365522944522136,0.0647919505931025,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.8854734414410823,0.7484205097056513,0.7361437213760846,-0.403290238966834
Mechanical Engineering M.S.M.E.,0.9240981751275295,-0.5260011821888799,0.7361437213760846,-0.403290238966834
Physics M.S.,-3.1876302695679435,-2.0850898891590948,-0.23546848062751358,-1.0694033771656866
Physics M.S.,0.48095175262215073,-1.0326385170124883,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.28372022871253555,-0.9785036712788457,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.253604564707256,-1.4472112327717657,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.6745873427796132,-0.8558444648884649,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.7892870641159779,-1.5751924186848516,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-1.157539222280956,-0.9195379882954473,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.11372951034781997,3.8494484752513056,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.4304502940582997,-1.133601632704627,-0.23546848062751358,-1.0694033771656866
Physics M.S.,0.046678032834553074,-0.750969853987586,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.2309927678513295,-1.597025361647498,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.3543106055664784,-1.534908023466956,-0.23546848062751358,-1.0694033771656866
Physics M.S.,1.8275852465224498,-1.4862990051411504,-0.23546848062751358,-1.0694033771656866
Physics M.S.,2.40920772786858,-0.8961686760090704,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.3040429091858632,-1.0178916126393194,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.5897266602921254,-1.1966139942311163,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.45383605722663467,-1.1946608692311163,-0.23546848062751358,-1.0694033771656866
Physics M.S.,0.19776680703880722,-0.004357066740881876,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.5295033193039662,-1.1025480896138067,-0.23546848062751358,-1.0694033771656866
Physics M.S.,-0.40726849798438614,-0.8650636345051641,-0.23546848062751358,-1.0694033771656866
Physics M.S.,1.2785782479834789,2.7887952655650263,-0.23546848062751358,-1.0694033771656866
Water Resources Science M.S.,-0.07054761413810318,2.899139198670495,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.1296140813422435,3.0286949008799677,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.228157993514561,2.9785659641123896,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.005162332098460842,2.275099548707116,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.06422742839577134,2.792446884522546,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.8526320123267406,2.8650586932994013,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.24672887090919082,2.8554957240916377,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.05816528562781875,3.724784645447839,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,0.21357440586807663,3.4324086040354853,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,1.0716256165099376,3.231503281006921,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-1.6530517077851064,0.4866640895701533,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-1.332153890173412,-1.841823068251502,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.0734765267777211,3.801652225861657,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.1875439620423085,3.2713425487376337,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-1.2776665425705678,-1.7857517868183965,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.7540105319428212,3.088125023255456,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.6243158317017323,3.402653011689294,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.8745758271622426,3.374698910126794,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.429954502623058,3.2151868671275263,0.16659250493767197,2.926227363953698
Water Resources Science M.S.,-0.49973819021461074,3.2647450298167353,0.16659250493767197,2.926227363953698
